Solution option name,Time taken to complete step,Cost of transaction fee,Cost of additional fee,Sender’s Currency,Sender’s country,Recipient’s currency,Recipient’s country,Transaction amount,Settled amount,Sender_id,Receiver_id,Transaction_id,Transacted at timestamp,Cost Ratio,Time Cost Interaction,Transaction Efficiency
PayPal,45,14.43948125523783,1.1723767371979785,JPY,USA,USD,Germany,7975.727595446897,7960.115737454461,S1968,R1968,T1968,2024-08-20 17:31:38.239896,0.0019574211638507,702.5336096596114,0.9980425788361493
SEPA,12,1.8610910931586857,1.478023096097471,GBP,UK,USD,Germany,2562.1110314553875,2558.7719172661314,S1969,R1969,T1969,2023-11-01 17:31:38.239898,0.0013032667781612097,40.06937027107388,0.9986967332218388
Western Union,50,12.790637778718391,2.9928711214540487,JPY,UK,EUR,USA,3883.6627569976035,3867.879248097431,S1970,R1970,T1970,2024-01-11 17:31:38.239899,0.004064078136479186,789.175445008622,0.9959359218635209
Western Union,12,9.937827953599403,2.797445969803855,EUR,Canada,JPY,Germany,1809.3261906279902,1796.590916704587,S1971,R1971,T1971,2023-10-14 17:31:38.239901,0.0070386832343277105,152.8232870808391,0.9929613167656723
ACH,41,12.758754414697757,3.2872102141787716,EUR,Canada,JPY,Japan,3460.014108869502,3443.9681442406254,S1972,R1972,T1972,2023-11-10 17:31:38.239902,0.0046375431209207596,657.8845497839377,0.9953624568790793
Western Union,36,16.718470268703435,3.0568992102380266,EUR,Canada,CAD,Germany,654.2620404559394,634.486670976998,S1973,R1973,T1973,2023-12-12 17:31:38.239904,0.030225457471383305,711.9133012418926,0.9697745425286167
SEPA,10,4.895207413131995,0.6369368168690193,GBP,UK,USD,Germany,9472.73575950431,9467.20361527431,S1974,R1974,T1974,2023-12-18 17:31:38.239905,0.0005840070250508604,55.32144230001015,0.9994159929749491
SEPA,9,3.8049206096340034,0.9278852895570668,EUR,Germany,JPY,UK,8768.111355334633,8763.378549435442,S1975,R1975,T1975,2024-03-27 17:31:38.239907,0.0005397748394597623,42.59525309271963,0.9994602251605402
Western Union,45,8.705030911548363,3.8925313171717804,CAD,Canada,JPY,UK,9844.568541009014,9831.970978780293,S1976,R1976,T1976,2024-06-26 17:31:38.239909,0.0012796459465179327,566.8903002924064,0.998720354053482
Western Union,30,17.845321546607234,1.5646386716998064,EUR,Japan,GBP,USA,4796.341419417322,4776.931459199015,S1977,R1977,T1977,2023-11-20 17:31:38.239910,0.004046826220445549,582.2988065492112,0.9959531737795545
Western Union,66,9.849396493480313,2.8748873547503155,EUR,Germany,GBP,Japan,5909.006624569082,5896.282340720852,S1978,R1978,T1978,2023-08-27 17:31:38.239912,0.0021533710582290226,839.8027339832215,0.997846628941771
SWIFT,34,25.382527463447655,3.3395109888111394,GBP,USA,EUR,Canada,2321.1422174343807,2292.420178982122,S1979,R1979,T1979,2023-12-28 17:31:38.239913,0.012374096785851415,976.549307376799,0.9876259032141486
SWIFT,42,26.191315508700825,0.617633818102522,JPY,USA,CAD,Canada,4089.9341004042526,4063.125151077449,S1980,R1980,T1980,2024-07-12 17:31:38.239915,0.006554860950975599,1125.9758717257405,0.9934451390490243
PayPal,20,17.58271334005612,3.8386327236420916,JPY,USA,EUR,Germany,2457.083818820486,2435.662472756788,S1981,R1981,T1981,2023-11-30 17:31:38.239916,0.008718199151212289,428.42692127396424,0.9912818008487877
PayPal,25,7.387150235171972,3.767335094508207,GBP,Canada,CAD,Germany,5362.147548831327,5350.993063501647,S1982,R1982,T1982,2024-06-17 17:31:38.239918,0.002080227227635928,278.86213324200446,0.9979197727723641
PayPal,12,19.93723369086249,1.9014576140978958,CAD,Canada,GBP,UK,6454.859656890491,6433.020965585531,S1983,R1983,T1983,2024-07-15 17:31:38.239919,0.003383294520067191,262.06429565952465,0.9966167054799328
PayPal,23,10.83990104992801,0.5748609633627793,EUR,Japan,CAD,UK,9452.908762355486,9441.494000342194,S1984,R1984,T1984,2023-09-23 17:31:38.239921,0.001207539636767471,262.5395263056881,0.9987924603632324
Western Union,47,10.055374232535737,1.9770183779600305,GBP,USA,GBP,Japan,9219.820348700361,9207.787956089865,S1985,R1985,T1985,2023-09-04 17:31:38.239922,0.001305057165478487,565.522452693301,0.9986949428345215
Western Union,13,11.671357592034376,0.7009821779078576,CAD,USA,GBP,Germany,6468.687443656101,6456.315103886159,S1986,R1986,T1986,2023-12-10 17:31:38.239924,0.0019126507313436353,160.84041700924902,0.9980873492686564
Western Union,42,8.92341160406162,1.823541864962596,USD,USA,USD,Japan,6900.560796403282,6889.813842934258,S1987,R1987,T1987,2024-08-11 17:31:38.239925,0.0015574029105903616,451.37204569901706,0.9984425970894096
PayPal,65,18.551702430102797,1.6412467581449315,USD,Germany,GBP,Canada,1508.8710054621386,1488.678056273891,S1988,R1988,T1988,2023-12-16 17:31:38.239927,0.0133828200788198,1312.5416972361022,0.9866171799211803
PayPal,49,12.520885392060485,0.562247994418692,CAD,Canada,USD,USA,528.8799801430612,515.796846756582,S1989,R1989,T1989,2023-09-05 17:31:38.239928,0.024737433591152783,641.0735359374797,0.9752625664088472
PayPal,45,14.828005979643905,2.0887653661004664,GBP,USA,EUR,Germany,4197.766636332104,4180.8498649863595,S1990,R1990,T1990,2024-08-07 17:31:38.239930,0.004029945638075249,761.2547105584968,0.9959700543619247
Western Union,63,8.866507024831737,2.813594703820285,CAD,Germany,USD,Japan,6682.120216817592,6670.440115088941,S1991,R1991,T1991,2024-05-25 17:31:38.239931,0.001747963423234363,735.8464089050774,0.9982520365767656
PayPal,38,15.947700714784103,2.294577645998288,EUR,Canada,GBP,USA,4861.3796476260395,4843.137369265257,S1992,R1992,T1992,2023-10-28 17:31:38.239933,0.003752489968499098,693.2065777097309,0.9962475100315008
PayPal,11,11.38824429628585,2.2474298612706263,EUR,UK,CAD,Japan,6811.87224746949,6798.236573311933,S1993,R1993,T1993,2024-07-24 17:31:38.239934,0.0020017513045142515,149.99241573312125,0.9979982486954857
ACH,56,12.799820735729217,2.5672932931302435,JPY,Canada,EUR,Japan,9726.079854802001,9710.712740773142,S1994,R1994,T1994,2024-06-22 17:31:38.239936,0.0015799905263241638,860.5583856161297,0.9984200094736759
PayPal,32,7.9169458380851845,3.204815725016092,JPY,Japan,EUR,Canada,2646.8744305253854,2635.752668962284,S1995,R1995,T1995,2024-02-07 17:31:38.239937,0.004201847067181683,355.89637001924086,0.9957981529328184
PayPal,68,14.000615349183477,1.39047171918437,EUR,Japan,EUR,Canada,908.2868664037585,892.8957793353907,S1996,R1996,T1996,2023-10-28 17:31:38.239939,0.016945182890628834,1046.5939206490136,0.9830548171093711
Western Union,23,10.725116181199622,3.9029093060959874,JPY,Japan,USD,Canada,5673.458300976085,5658.83027548879,S1997,R1997,T1997,2023-09-24 17:31:38.239941,0.0025783260775493746,336.44458620779903,0.9974216739224506
Western Union,35,13.263677360384566,2.9411549119153007,JPY,Germany,USD,Japan,711.9879042204473,695.7830719481474,S1998,R1998,T1998,2024-05-27 17:31:38.239942,0.02275998254498786,567.1691295304954,0.9772400174550121
Western Union,67,14.451898448231168,3.94346072996641,JPY,Germany,EUR,USA,3051.3926190760244,3032.997259897827,S1999,R1999,T1999,2023-10-26 17:31:38.239944,0.00602851270701696,1232.4890649392376,0.9939714872929831
PayPal,58,16.919252171603677,1.0899920053723948,USD,Germany,USD,Canada,6388.440957900952,6370.431713723976,S2000,R2000,T2000,2023-10-21 17:31:38.239945,0.002819035864251513,1044.5361622646121,0.9971809641357485
Western Union,46,8.678773252862346,3.811007676686667,USD,UK,JPY,Canada,7176.656675924791,7164.166894995242,S2001,R2001,T2001,2024-06-06 17:31:38.239947,0.0017403341825515943,574.5299227592546,0.9982596658174484
SWIFT,44,22.469164951087905,3.9200086648014203,GBP,USA,EUR,Canada,8006.493212148444,7980.104038532555,S2002,R2002,T2002,2024-04-17 17:31:38.239948,0.003295971521695466,1161.1236390991303,0.9967040284783045
SEPA,9,1.757335013988282,1.240321812104796,CAD,UK,JPY,Germany,5657.528255076325,5654.530598250232,S2003,R2003,T2003,2024-03-17 17:31:38.239950,0.0005298527362021344,26.978911434837702,0.9994701472637979
PayPal,41,13.03900002581745,3.1183858440597745,EUR,UK,GBP,Japan,2372.3056622564054,2356.1482763865283,S2004,R2004,T2004,2024-05-04 17:31:38.239952,0.006810836447824862,662.4528206649662,0.9931891635521752
ACH,55,13.603761091388172,2.709512593164558,JPY,Canada,JPY,Japan,1176.6838128433176,1160.3705391587648,S2005,R2005,T2005,2023-12-21 17:31:38.239953,0.013863769949493593,897.2300526504001,0.9861362300505063
Western Union,55,8.76732375783862,1.9862309223662276,GBP,USA,GBP,Germany,1528.3019282902003,1517.5483736099955,S2006,R2006,T2006,2023-08-23 17:31:38.239955,0.007036276328091446,591.4455074112666,0.9929637236719085
Western Union,46,15.840739373113665,3.7843255797942135,EUR,Germany,JPY,Canada,6456.040989791957,6436.41592483905,S2007,R2007,T2007,2024-05-24 17:31:38.239956,0.003039798691479542,902.7529878337623,0.9969602013085205
ACH,50,10.393910355019571,1.4691559140932817,JPY,Canada,CAD,Japan,2639.204174893281,2627.341108624168,S2008,R2008,T2008,2024-01-09 17:31:38.239958,0.0044949407029460115,593.1533134556427,0.9955050592970539
SWIFT,47,23.28103475841822,3.3712075526663563,EUR,USA,EUR,Canada,2002.6846949043631,1976.0324525932785,S2009,R2009,T2009,2024-03-27 17:31:38.239959,0.013308256850865549,1252.655388620975,0.9866917431491344
PayPal,26,11.884454341811669,1.4874974505259853,JPY,Japan,USD,USA,8636.527210835786,8623.155259043448,S2010,R2010,T2010,2023-09-17 17:31:38.239961,0.001548301935013947,347.670746600779,0.998451698064986
Western Union,13,18.619236551129973,1.398582211214841,JPY,Japan,JPY,Canada,2554.593820999336,2534.5760022369914,S2011,R2011,T2011,2023-12-06 17:31:38.239962,0.007836008447916001,260.23164391048255,0.9921639915520841
SEPA,8,3.275076410091509,3.267308341159638,JPY,UK,USD,Germany,7031.970176668675,7025.427791917424,S2012,R2012,T2012,2023-10-29 17:31:38.239964,0.0009303772039531795,52.339078010009175,0.9990696227960468
SEPA,2,4.074152388045664,1.9966227060471042,EUR,UK,EUR,Germany,8229.479315500063,8223.40854040597,S2013,R2013,T2013,2024-08-18 17:31:38.239965,0.0007376864150637797,12.141550188185537,0.9992623135849362
Western Union,68,7.674845205697817,3.4304844579467044,GBP,USA,USD,Germany,9393.11144771303,9382.006118049387,S2014,R2014,T2014,2024-03-16 17:31:38.239967,0.0011822844565895544,755.1624171278274,0.9988177155434105
SWIFT,47,22.62509640912599,3.109545183780003,CAD,USA,JPY,UK,9781.14363345079,9755.408991857885,S2015,R2015,T2015,2024-03-26 17:31:38.239968,0.0026310462822461186,1209.5281548665816,0.9973689537177539
PayPal,63,7.47621131804505,2.588535180640522,JPY,Germany,USD,Canada,4012.0343956843035,4001.969649185618,S2016,R2016,T2016,2023-12-19 17:31:38.239970,0.0025086391356744344,634.079029417191,0.9974913608643255
PayPal,17,18.810433276892827,2.12586754630334,GBP,Japan,EUR,USA,4356.724969366366,4335.78866854317,S2017,R2017,T2017,2024-04-10 17:31:38.239971,0.004805513538358861,355.91711399433484,0.9951944864616412
PayPal,19,9.376250933743695,3.8279458316010713,EUR,USA,CAD,Japan,8455.985409915538,8442.781213150194,S2018,R2018,T2018,2024-02-04 17:31:38.239973,0.0015615207601779263,250.87973854155052,0.9984384792398222
PayPal,37,9.754165737233095,0.7065366457805022,CAD,Canada,JPY,USA,5467.187032151992,5456.726329768978,S2019,R2019,T2019,2024-04-13 17:31:38.239974,0.0019133609882916443,387.0459881715031,0.9980866390117082
SEPA,7,1.0296138345795653,3.35887009262354,GBP,UK,CAD,Germany,5266.1176080889545,5261.729124161751,S2020,R2020,T2020,2024-03-14 17:31:38.239976,0.0008333433192722906,30.719387490421738,0.9991666566807277
PayPal,32,19.518687250738314,3.4103724035640632,USD,USA,USD,Germany,4742.811788366321,4719.882728712018,S2021,R2021,T2021,2024-05-01 17:31:38.239977,0.004834486519272227,733.7299089376761,0.9951655134807278
SWIFT,32,29.803915193606933,1.8234946807032295,CAD,USA,CAD,Canada,450.1336766597094,418.50626678539925,S2022,R2022,T2022,2023-12-15 17:31:38.239979,0.07026226099990238,1012.0771159779252,0.9297377390000976
Western Union,56,8.817031594215429,2.541954023410434,JPY,Japan,GBP,Germany,9853.095528728574,9841.736543110948,S2023,R2023,T2023,2024-01-31 17:31:38.239980,0.0011528342117973563,636.1031945870483,0.9988471657882027
Western Union,29,7.93953615931808,3.5656000247843296,GBP,Japan,USD,UK,5338.002637072562,5326.497500888459,S2024,R2024,T2024,2024-06-23 17:31:38.239982,0.0021553260585146497,333.6489493389699,0.9978446739414853
Western Union,38,10.975433571843224,3.5968107833606853,GBP,UK,JPY,Canada,7293.1932557128985,7278.621011357694,S2025,R2025,T2025,2023-08-22 17:31:38.239984,0.001998060910258917,553.7452854977486,0.9980019390897411
PayPal,68,15.034556557062825,2.1102318363528285,JPY,Japan,EUR,USA,7867.928024961895,7850.783236568479,S2026,R2026,T2026,2024-04-14 17:31:38.239985,0.0021790728561600797,1165.8456107522643,0.9978209271438399
Western Union,61,13.708660690443306,1.7109037073245907,GBP,Japan,JPY,USA,6787.808729362315,6772.389164964547,S2027,R2027,T2027,2024-07-10 17:31:38.239987,0.0022716557010610547,940.5934282638417,0.9977283442989389
PayPal,37,15.645412902127708,3.251001722270784,GBP,UK,CAD,Japan,7172.251570269445,7153.355155645047,S2028,R2028,T2028,2023-10-02 17:31:38.239988,0.002634655859357788,699.1673411027442,0.9973653441406422
PayPal,23,12.721695437559408,1.3853617306017016,USD,Canada,EUR,USA,6896.935789758955,6882.828732590794,S2029,R2029,T2029,2023-10-17 17:31:38.239990,0.002045409381526828,324.4623148677055,0.9979545906184731
PayPal,42,7.627173600775042,1.800680536252187,CAD,USA,EUR,Japan,2875.6288471707967,2866.2009930337695,S2030,R2030,T2030,2024-05-08 17:31:38.239991,0.0032785365003911667,395.9698737551436,0.9967214634996089
Western Union,68,13.772799052609209,3.02133458803238,USD,Germany,CAD,Canada,7078.72683893304,7061.932705292398,S2031,R2031,T2031,2024-01-19 17:31:38.239993,0.0023724794052334035,1142.001087563628,0.9976275205947666
Western Union,28,18.129692864589597,1.3078622481572357,GBP,Germany,EUR,Japan,8517.616011988885,8498.178456876138,S2032,R2032,T2032,2024-04-03 17:31:38.239994,0.002282041722165885,544.2515431569113,0.9977179582778342
Western Union,50,16.705366759444107,3.3163506624944543,CAD,Japan,USD,UK,7417.643245424436,7397.621528002497,S2033,R2033,T2033,2024-01-08 17:31:38.239996,0.0026992019917227664,1001.085871096928,0.9973007980082772
Western Union,24,8.861567550443148,2.4528205950206816,GBP,Japan,EUR,USA,2012.4643046749736,2001.1499165295097,S2034,R2034,T2034,2024-04-15 17:31:38.239997,0.00562215594044595,271.54531549113193,0.994377844059554
Western Union,25,9.736276871804563,2.9375477316314518,CAD,Japan,EUR,Canada,3235.8397531484025,3223.1659285449664,S2035,R2035,T2035,2023-10-02 17:31:38.239999,0.00391670341249274,316.84561508590036,0.9960832965875073
PayPal,25,18.923880086848317,3.2334859335986033,GBP,Germany,USD,Canada,2584.368188177111,2562.210822156664,S2036,R2036,T2036,2023-11-03 17:31:38.240000,0.00857361041735917,553.934150511173,0.991426389582641
PayPal,14,16.657092004487154,0.5801575651271931,USD,Germany,JPY,Canada,9597.879992341013,9580.642742771399,S2037,R2037,T2037,2023-11-16 17:31:38.240002,0.0017959434357763856,241.32149397460088,0.9982040565642236
PayPal,52,16.137690676704388,0.803601454181734,CAD,Germany,USD,Canada,1347.0368974923415,1330.0956053614555,S2038,R2038,T2038,2023-11-20 17:31:38.240003,0.012576709786067638,880.9471908060783,0.9874232902139324
Western Union,30,11.361398677570854,1.7702857272886838,USD,Japan,USD,Canada,5163.661742800194,5150.530058395334,S2039,R2039,T2039,2023-12-06 17:31:38.240005,0.0025430953960470654,393.95053214578616,0.9974569046039529
PayPal,49,14.598779700696511,2.061130646836351,CAD,UK,USD,USA,2383.1865746285284,2366.5266642809956,S2040,R2040,T2040,2024-05-01 17:31:38.240006,0.006990602634680279,816.3356070291102,0.9930093973653198
SEPA,5,1.1079401434739693,3.646927352311648,GBP,UK,JPY,Germany,3513.4443216059312,3508.6894541101456,S2041,R2041,T2041,2024-07-24 17:31:38.240008,0.0013533350924463362,23.77433747892809,0.9986466649075536
PayPal,51,14.795922084964772,1.6626071083597496,USD,Canada,GBP,Germany,290.2155404283013,273.7570112349768,S2042,R2042,T2042,2024-03-27 17:31:38.240010,0.05671139860062268,839.3849888595507,0.9432886013993773
Western Union,34,15.87356820795397,3.4456218108047656,JPY,Germany,EUR,Canada,1499.1801527823197,1479.860962763561,S2043,R2043,T2043,2024-03-15 17:31:38.240011,0.012886503321768477,656.852460637797,0.9871134966782316
Western Union,37,9.618497814696433,1.436500394823773,JPY,USA,GBP,Germany,911.0524792058283,899.997480996308,S2044,R2044,T2044,2024-05-30 17:31:38.240013,0.012134315488781652,409.0349337522476,0.9878656845112183
PayPal,35,9.749512487537235,1.5045108692821951,CAD,UK,JPY,Japan,9122.621936478585,9111.367913121765,S2045,R2045,T2045,2024-06-24 17:31:38.240014,0.0012336391264684574,393.89081748868,0.9987663608735315
PayPal,32,9.621728653277444,0.760384900174647,GBP,Germany,GBP,Canada,404.8822731226329,394.5001595691808,S2046,R2046,T2046,2024-02-15 17:31:38.240016,0.02564230207803516,332.2276337104669,0.9743576979219648
PayPal,30,19.111173144374714,3.079196195231306,CAD,Japan,GBP,USA,7001.073284229329,6978.882914889723,S2047,R2047,T2047,2024-04-07 17:31:38.240017,0.0031695667847945848,665.7110801881805,0.9968304332152054
SWIFT,36,29.52237285415744,2.0489978233159825,USD,USA,GBP,UK,6969.9147181994695,6938.343347521996,S2048,R2048,T2048,2024-02-10 17:31:38.240019,0.004529663841515297,1136.5693443890432,0.9954703361584848
Western Union,47,14.611682552254035,1.7183344162775593,JPY,Japan,GBP,USA,6642.451787047699,6626.121770079168,S2049,R2049,T2049,2023-09-01 17:31:38.240020,0.002458432141031712,767.510797520985,0.9975415678589683
SWIFT,30,24.894491986855392,2.210401682941516,GBP,USA,CAD,UK,959.6735559712606,932.5686623014637,S2050,R2050,T2050,2024-01-03 17:31:38.240022,0.02824386845000095,813.1468100939072,0.9717561315499991
PayPal,14,12.317100577571551,2.3339097093999985,USD,Germany,USD,USA,1521.7734947988674,1507.122484511896,S2051,R2051,T2051,2024-02-09 17:31:38.240023,0.009627589346933639,205.1141440176017,0.9903724106530664
SWIFT,38,21.896963648501284,1.682488599933563,JPY,USA,EUR,UK,963.1266302023901,939.5471779539553,S2052,R2052,T2052,2023-10-31 17:31:38.240025,0.02448219321220502,896.0191854405242,0.9755178067877951
Western Union,65,15.744433612620824,2.560421021271916,JPY,Canada,USD,USA,2390.287792675514,2371.9829380416213,S2053,R2053,T2053,2024-03-28 17:31:38.240027,0.007658012850998005,1189.8155512030282,0.992341987149002
Western Union,65,19.800912200898107,3.196712754754537,JPY,Japan,USD,Germany,9666.31201010322,9643.314385147567,S2054,R2054,T2054,2024-04-09 17:31:38.240028,0.002379151938362381,1494.8456221174217,0.9976208480616375
Western Union,59,19.533895346252255,1.635931671113749,CAD,Japan,JPY,UK,8027.304823657862,8006.134996640496,S2055,R2055,T2055,2024-05-27 17:31:38.240030,0.0026372272490481296,1249.0197940245941,0.9973627727509519
PayPal,59,17.47115855083772,1.6557431785415107,EUR,Japan,JPY,Canada,3338.03824471858,3318.9113429892004,S2056,R2056,T2056,2024-02-29 17:31:38.240031,0.005729982800419282,1128.4872020333746,0.9942700171995806
PayPal,49,15.172262105406132,1.0137325257252732,EUR,Canada,CAD,UK,9707.61175233604,9691.42575770491,S2057,R2057,T2057,2023-10-06 17:31:38.240033,0.0016673508422127001,793.1137369254388,0.9983326491577874
